product_id,product_name,category,sub_category,profit,product_rank,total_profitable_products,cumulative_profit,cumulative_profit_share,product_share
OFF-AR-10000058,"Stanley Canvas, Water Color",Office Supplies,Art,305.43,1686,7691,1546275.14,0.7631,0.2192
TEC-KON-10000837,"Konica Printer, Durable",Technology,Machines,305.42,1687,7691,1546580.57,0.7633,0.2193
TEC-MA-10002316,"Konica Printer, Durable",Technology,Machines,305.38,1688,7691,1546885.95,0.7634,0.2195
FUR-BEV-10002803,"Bevis Conference Table, Fully Assembled",Furniture,Tables,305.31,1689,7691,1547191.26,0.7636,0.2196
OFF-CAR-10004293,"Cardinal Binding Machine, Durable",Office Supplies,Binders,304.98,1690,7691,1547496.24,0.7637,0.2197
OFF-BI-10001858,"Ibico Binding Machine, Durable",Office Supplies,Binders,304.7,1691,7691,1547800.94,0.7639,0.2199
OFF-SU-10004119,"Acme Trimmer, Steel",Office Supplies,Supplies,304.68,1692,7691,1548105.62,0.764,0.22
TEC-MA-10003314,"Epson Phone, White",Technology,Machines,304.52,1693,7691,1548410.14,0.7642,0.2201
FUR-CH-10001153,"Harbour Creations Bag Chairs, Adjustable",Furniture,Chairs,303.87,1694,7691,1548714.01,0.7643,0.2203
FUR-BO-10001721,"Bush Corner Shelving, Mobile",Furniture,Bookcases,303.53,1695,7691,1549017.54,0.7645,0.2204
TEC-AC-10003734,"Memorex Numeric Keypad, Erganomic",Technology,Accessories,303.48,1696,7691,1549321.02,0.7646,0.2205
FUR-BO-10003112,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases,303.48,1697,7691,1549624.5,0.7648,0.2206
OFF-SU-10004095,"Fiskars Shears, Serrated",Office Supplies,Supplies,303.05,1698,7691,1549927.55,0.7649,0.2208
FUR-BO-10003697,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,302.85,1699,7691,1550230.4,0.7651,0.2209
OFF-PA-10001357,Xerox 1886,Office Supplies,Paper,302.73,1700,7691,1550533.13,0.7652,0.221
TEC-PH-10000289,"Samsung Audio Dock, Full Size",Technology,Phones,302.58,1701,7691,1550835.71,0.7654,0.2212
TEC-SHA-10003670,"Sharp Wireless Fax, Laser",Technology,Copiers,302.53,1702,7691,1551138.24,0.7655,0.2213
TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,302.33,1703,7691,1551440.57,0.7657,0.2214
FUR-CH-10003499,"SAFCO Swivel Stool, Red",Furniture,Chairs,302.29,1704,7691,1551742.86,0.7658,0.2216
OFF-EN-10002674,"Cameo Interoffice Envelope, Set of 50",Office Supplies,Envelopes,302.28,1705,7691,1552045.14,0.766,0.2217
TEC-CO-10002937,"Canon Ink, High-Speed",Technology,Copiers,302.16,1706,7691,1552347.3,0.7661,0.2218
OFF-AP-10002476,"Cuisinart Blender, Red",Office Supplies,Appliances,302.04,1707,7691,1552649.35,0.7663,0.2219
OFF-EN-10000699,"Cameo Interoffice Envelope, Set of 50",Office Supplies,Envelopes,302.0,1708,7691,1552951.34,0.7664,0.2221
FUR-CH-10002335,"Hon Steel Folding Chair, Red",Furniture,Chairs,301.84,1709,7691,1553253.18,0.7666,0.2222
TEC-CO-10002550,"Sharp Ink, Digital",Technology,Copiers,301.3,1710,7691,1553554.48,0.7667,0.2223
TEC-PH-10003970,"Cisco Headset, Full Size",Technology,Phones,301.28,1711,7691,1553855.76,0.7669,0.2225
FUR-BO-10001390,"Bush Floating Shelf Set, Traditional",Furniture,Bookcases,301.25,1712,7691,1554157.01,0.767,0.2226
FUR-TA-10000945,"Bevis Coffee Table, Adjustable Height",Furniture,Tables,301.14,1713,7691,1554458.15,0.7672,0.2227
OFF-AP-10000415,"KitchenAid Toaster, Red",Office Supplies,Appliances,301.0,1714,7691,1554759.15,0.7673,0.2229
TEC-LOG-10004917,"Logitech Memory Card, Programmable",Technology,Accessories,300.93,1715,7691,1555060.08,0.7675,0.223
FUR-TA-10004711,"Lesro Conference Table, Adjustable Height",Furniture,Tables,300.9,1716,7691,1555360.98,0.7676,0.2231
OFF-EN-10003669,"Jiffy Mailers, Security-Tint",Office Supplies,Envelopes,300.6,1717,7691,1555661.58,0.7678,0.2232
OFF-LA-10002762,Avery 485,Office Supplies,Labels,300.34,1718,7691,1555961.92,0.7679,0.2234
TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones,299.88,1719,7691,1556261.8,0.7681,0.2235
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,299.85,1720,7691,1556561.65,0.7682,0.2236
FUR-BO-10004565,"Sauder Corner Shelving, Traditional",Furniture,Bookcases,299.34,1721,7691,1556860.99,0.7684,0.2238
TEC-CO-10002788,"Hewlett Personal Copier, Digital",Technology,Copiers,299.23,1722,7691,1557160.21,0.7685,0.2239
TEC-SHA-10000479,"Sharp Personal Copier, Digital",Technology,Copiers,299.1,1723,7691,1557459.31,0.7687,0.224
FUR-FU-10003325,"Tenex Door Stop, Duo Pack",Furniture,Furnishings,298.74,1724,7691,1557758.05,0.7688,0.2242
TEC-PH-10003913,"Samsung Signal Booster, Cordless",Technology,Phones,298.35,1725,7691,1558056.4,0.7689,0.2243
TEC-PH-10002892,"Nokia Speaker Phone, Cordless",Technology,Phones,298.2,1726,7691,1558354.6,0.7691,0.2244
FUR-FU-10000159,"Advantus Frame, Erganomic",Furniture,Furnishings,298.0,1727,7691,1558652.6,0.7692,0.2245
OFF-BI-10000029,"Ibico Binding Machine, Recycled",Office Supplies,Binders,297.93,1728,7691,1558950.53,0.7694,0.2247
OFF-IBI-10003191,"Ibico 3-Hole Punch, Durable",Office Supplies,Binders,297.72,1729,7691,1559248.25,0.7695,0.2248
OFF-BI-10002243,"Wilson Jones 3-Hole Punch, Durable",Office Supplies,Binders,297.59,1730,7691,1559545.83,0.7697,0.2249
OFF-BI-10002040,"Ibico 3-Hole Punch, Recycled",Office Supplies,Binders,297.47,1731,7691,1559843.3,0.7698,0.2251
OFF-AP-10000391,"Hamilton Beach Coffee Grinder, Black",Office Supplies,Appliances,297.36,1732,7691,1560140.66,0.77,0.2252
FUR-CH-10002882,"Harbour Creations Bag Chairs, Adjustable",Furniture,Chairs,297.35,1733,7691,1560438.0,0.7701,0.2253
OFF-EN-10003332,"Jiffy Interoffice Envelope, Recycled",Office Supplies,Envelopes,296.96,1734,7691,1560734.96,0.7703,0.2255
FUR-CH-10000848,"SAFCO Executive Leather Armchair, Set of Two",Furniture,Chairs,296.72,1735,7691,1561031.69,0.7704,0.2256
TEC-AC-10001090,"Enermax Mouse, Programmable",Technology,Accessories,295.77,1736,7691,1561327.46,0.7706,0.2257
TEC-MA-10000946,"Panasonic Calculator, Red",Technology,Machines,295.62,1737,7691,1561623.08,0.7707,0.2258
TEC-AC-10000494,"Logitech Numeric Keypad, USB",Technology,Accessories,295.05,1738,7691,1561918.13,0.7709,0.226
OFF-EN-10004410,"GlobeWeis Mailers, Security-Tint",Office Supplies,Envelopes,294.84,1739,7691,1562212.97,0.771,0.2261
FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,294.31,1740,7691,1562507.28,0.7711,0.2262
TEC-PH-10003487,"Motorola Office Telephone, with Caller ID",Technology,Phones,294.1,1741,7691,1562801.38,0.7713,0.2264
OFF-SU-10000294,"Elite Trimmer, Serrated",Office Supplies,Supplies,293.74,1742,7691,1563095.12,0.7714,0.2265
FUR-BO-10004080,"Ikea Stackable Bookrack, Traditional",Furniture,Bookcases,293.7,1743,7691,1563388.82,0.7716,0.2266
TEC-MA-10003146,"Okidata Inkjet, Durable",Technology,Machines,293.67,1744,7691,1563682.49,0.7717,0.2268
FUR-CH-10001207,"Hon Executive Leather Armchair, Red",Furniture,Chairs,293.5,1745,7691,1563975.99,0.7719,0.2269
FUR-NOV-10004925,"Novimex Executive Leather Armchair, Black",Furniture,Chairs,293.04,1746,7691,1564269.03,0.772,0.227
FUR-TA-10002860,"Hon Training Table, with Bottom Storage",Furniture,Tables,292.68,1747,7691,1564561.71,0.7722,0.2271
TEC-AC-10003927,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,292.5,1748,7691,1564854.2,0.7723,0.2273
TEC-PH-10003137,"Nokia Signal Booster, Cordless",Technology,Phones,292.46,1749,7691,1565146.66,0.7724,0.2274
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,291.78,1750,7691,1565438.44,0.7726,0.2275
OFF-STA-10003756,"Stanley Sketch Pad, Blue",Office Supplies,Art,291.78,1751,7691,1565730.22,0.7727,0.2277
TEC-PH-10002572,"Nokia Audio Dock, Cordless",Technology,Phones,291.6,1752,7691,1566021.82,0.7729,0.2278
OFF-ELD-10001694,"Eldon File Cart, Single Width",Office Supplies,Storage,290.94,1753,7691,1566312.76,0.773,0.2279
TEC-AC-10000258,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,290.81,1754,7691,1566603.57,0.7732,0.2281
TEC-CO-10003406,"HP Fax and Copier, Laser",Technology,Copiers,290.4,1755,7691,1566893.97,0.7733,0.2282
OFF-AR-10001266,"Boston Canvas, Blue",Office Supplies,Art,290.37,1756,7691,1567184.34,0.7735,0.2283
OFF-AP-10000577,"Cuisinart Stove, Black",Office Supplies,Appliances,290.34,1757,7691,1567474.68,0.7736,0.2284
OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Office Supplies,Appliances,290.3,1758,7691,1567764.98,0.7737,0.2286
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,289.58,1759,7691,1568054.56,0.7739,0.2287
FUR-BO-10004926,"Safco 3-Shelf Cabinet, Traditional",Furniture,Bookcases,288.68,1760,7691,1568343.25,0.774,0.2288
OFF-SU-10003072,"Elite Trimmer, Serrated",Office Supplies,Supplies,288.48,1761,7691,1568631.73,0.7742,0.229
FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,288.43,1762,7691,1568920.16,0.7743,0.2291
OFF-BI-10002632,"Acco Binding Machine, Recycled",Office Supplies,Binders,288.08,1763,7691,1569208.23,0.7745,0.2292
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,287.91,1764,7691,1569496.14,0.7746,0.2294
OFF-ST-10004350,"Rogers Shelving, Blue",Office Supplies,Storage,286.77,1765,7691,1569782.91,0.7747,0.2295
TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,286.7,1766,7691,1570069.62,0.7749,0.2296
TEC-CO-10003226,"Canon Fax Machine, Laser",Technology,Copiers,286.5,1767,7691,1570356.12,0.775,0.2297
OFF-AP-10002425,"Hamilton Beach Refrigerator, Black",Office Supplies,Appliances,286.36,1768,7691,1570642.48,0.7752,0.2299
OFF-BI-10000815,"Ibico 3-Hole Punch, Durable",Office Supplies,Binders,285.92,1769,7691,1570928.4,0.7753,0.23
TEC-AC-10002649,"Belkin Keyboard, Programmable",Technology,Accessories,285.69,1770,7691,1571214.09,0.7754,0.2301
OFF-PA-10001736,Xerox 1880,Office Supplies,Paper,285.65,1771,7691,1571499.73,0.7756,0.2303
OFF-PA-10001178,"Enermax Note Cards, 8.5 x 11",Office Supplies,Paper,284.9,1772,7691,1571784.63,0.7757,0.2304
OFF-AP-10001169,"Cuisinart Microwave, White",Office Supplies,Appliances,284.82,1773,7691,1572069.45,0.7759,0.2305
TEC-PH-10004389,Nokia Lumia 925,Technology,Phones,284.74,1774,7691,1572354.19,0.776,0.2307
TEC-CO-10002571,"Hewlett Personal Copier, Digital",Technology,Copiers,284.29,1775,7691,1572638.47,0.7761,0.2308
TEC-AC-10003217,"Enermax Keyboard, USB",Technology,Accessories,284.22,1776,7691,1572922.7,0.7763,0.2309
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,284.07,1777,7691,1573206.77,0.7764,0.231
OFF-CUI-10003993,"Cuisinart Microwave, Red",Office Supplies,Appliances,284.0,1778,7691,1573490.77,0.7766,0.2312
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,283.75,1779,7691,1573774.52,0.7767,0.2313
OFF-PA-10003884,"Eaton Message Books, Multicolor",Office Supplies,Paper,283.08,1780,7691,1574057.6,0.7768,0.2314
FUR-FU-10004064,"Rubbermaid Door Stop, Erganomic",Furniture,Furnishings,283.05,1781,7691,1574340.65,0.777,0.2316
OFF-SU-10001407,"Fiskars Trimmer, Easy Grip",Office Supplies,Supplies,282.51,1782,7691,1574623.16,0.7771,0.2317
OFF-AP-10004937,"Hoover Microwave, White",Office Supplies,Appliances,282.18,1783,7691,1574905.34,0.7773,0.2318
FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,281.97,1784,7691,1575187.31,0.7774,0.232
OFF-SU-10002402,"Stiletto Box Cutter, Steel",Office Supplies,Supplies,281.94,1785,7691,1575469.25,0.7775,0.2321
TEC-PH-10004559,"Nokia Speaker Phone, with Caller ID",Technology,Phones,281.91,1786,7691,1575751.17,0.7777,0.2322
TEC-PH-10004223,"Cisco Speaker Phone, Full Size",Technology,Phones,280.92,1787,7691,1576032.09,0.7778,0.2323
FUR-FU-10003879,"Advantus Frame, Erganomic",Furniture,Furnishings,280.8,1788,7691,1576312.89,0.778,0.2325
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,Binders,280.72,1789,7691,1576593.61,0.7781,0.2326
OFF-AP-10003135,"KitchenAid Toaster, White",Office Supplies,Appliances,280.32,1790,7691,1576873.93,0.7782,0.2327
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,280.27,1791,7691,1577154.2,0.7784,0.2329
FUR-TA-10004342,"Chromcraft Round Table, with Bottom Storage",Furniture,Tables,280.04,1792,7691,1577434.24,0.7785,0.233
TEC-PAN-10002613,"Panasonic Printer, Durable",Technology,Machines,279.9,1793,7691,1577714.14,0.7787,0.2331
OFF-PA-10004327,Xerox 1911,Office Supplies,Paper,279.74,1794,7691,1577993.87,0.7788,0.2333
OFF-PA-10004475,Xerox 1940,Office Supplies,Paper,279.2,1795,7691,1578273.07,0.7789,0.2334
TEC-PH-10003177,"Samsung Speaker Phone, with Caller ID",Technology,Phones,279.15,1796,7691,1578552.22,0.7791,0.2335
OFF-PA-10002923,Xerox 1942,Office Supplies,Paper,278.96,1797,7691,1578831.18,0.7792,0.2336
TEC-AC-10002322,"Memorex Memory Card, Bluetooth",Technology,Accessories,278.85,1798,7691,1579110.03,0.7793,0.2338
OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,278.85,1799,7691,1579388.88,0.7795,0.2339
OFF-BI-10003952,"Acco Binding Machine, Recycled",Office Supplies,Binders,278.76,1800,7691,1579667.64,0.7796,0.234
TEC-MA-10002118,"Konica Printer, Red",Technology,Machines,278.11,1801,7691,1579945.75,0.7798,0.2342
TEC-KON-10001388,"Konica Printer, Red",Technology,Machines,278.06,1802,7691,1580223.81,0.7799,0.2343
OFF-PA-10000344,"SanDisk Memo Slips, 8.5 x 11",Office Supplies,Paper,277.94,1803,7691,1580501.75,0.78,0.2344
TEC-AC-10000763,"SanDisk Memory Card, USB",Technology,Accessories,277.54,1804,7691,1580779.29,0.7802,0.2346
OFF-PA-10002524,"Enermax Note Cards, 8.5 x 11",Office Supplies,Paper,277.32,1805,7691,1581056.61,0.7803,0.2347
OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage,277.29,1806,7691,1581333.9,0.7804,0.2348
FUR-BO-10004445,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,277.14,1807,7691,1581611.04,0.7806,0.2349
TEC-MA-10002614,"Okidata Receipt Printer, Wireless",Technology,Machines,276.9,1808,7691,1581887.94,0.7807,0.2351
FUR-CH-10004676,"Office Star Rocking Chair, Black",Furniture,Chairs,276.8,1809,7691,1582164.74,0.7808,0.2352
OFF-SU-10004480,"Fiskars Box Cutter, Serrated",Office Supplies,Supplies,276.6,1810,7691,1582441.34,0.781,0.2353
TEC-MA-10004446,"StarTech Printer, Wireless",Technology,Machines,276.51,1811,7691,1582717.84,0.7811,0.2355
TEC-AC-10001660,"Enermax Flash Drive, USB",Technology,Accessories,276.42,1812,7691,1582994.26,0.7813,0.2356
OFF-ST-10001729,"Tenex Lockers, Single Width",Office Supplies,Storage,276.28,1813,7691,1583270.54,0.7814,0.2357
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,276.06,1814,7691,1583546.6,0.7815,0.2359
TEC-CO-10001352,"HP Ink, Digital",Technology,Copiers,275.71,1815,7691,1583822.3,0.7817,0.236
OFF-AP-10000335,"Cuisinart Microwave, Red",Office Supplies,Appliances,275.62,1816,7691,1584097.92,0.7818,0.2361
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,275.31,1817,7691,1584373.23,0.7819,0.2363
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,274.94,1818,7691,1584648.17,0.7821,0.2364
FUR-BO-10000311,"Safco Floating Shelf Set, Metal",Furniture,Bookcases,274.68,1819,7691,1584922.85,0.7822,0.2365
OFF-ST-10002028,"Fellowes File Cart, Single Width",Office Supplies,Storage,274.68,1820,7691,1585197.53,0.7823,0.2366
TEC-CIS-10002544,"Cisco Headset, Full Size",Technology,Phones,274.32,1821,7691,1585471.85,0.7825,0.2368
TEC-MA-10001197,"StarTech Phone, Red",Technology,Machines,274.31,1822,7691,1585746.16,0.7826,0.2369
FUR-BO-10002204,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases,274.25,1823,7691,1586020.41,0.7828,0.237
TEC-AC-10004054,"Memorex Memory Card, Erganomic",Technology,Accessories,273.89,1824,7691,1586294.3,0.7829,0.2372
FUR-CH-10004339,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,273.82,1825,7691,1586568.11,0.783,0.2373
OFF-FEL-10002867,"Fellowes Lockers, Single Width",Office Supplies,Storage,273.66,1826,7691,1586841.77,0.7832,0.2374
TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Phones,273.46,1827,7691,1587115.23,0.7833,0.2376
TEC-MA-10002306,"Epson Phone, White",Technology,Machines,273.46,1828,7691,1587388.69,0.7834,0.2377
TEC-HEW-10003695,"Hewlett Wireless Fax, Digital",Technology,Copiers,273.37,1829,7691,1587662.07,0.7836,0.2378
OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,273.18,1830,7691,1587935.25,0.7837,0.2379
OFF-AP-10000228,"Cuisinart Blender, White",Office Supplies,Appliances,272.96,1831,7691,1588208.21,0.7838,0.2381
OFF-AR-10001720,"Stanley Canvas, Blue",Office Supplies,Art,272.96,1832,7691,1588481.16,0.784,0.2382
TEC-BEL-10000485,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories,272.91,1833,7691,1588754.07,0.7841,0.2383
OFF-AP-10001805,"KitchenAid Toaster, Silver",Office Supplies,Appliances,272.66,1834,7691,1589026.73,0.7842,0.2385
FUR-FU-10000907,"Eldon Clock, Duo Pack",Furniture,Furnishings,272.39,1835,7691,1589299.12,0.7844,0.2386
OFF-AR-10000307,"Binney & Smith Markers, Easy-Erase",Office Supplies,Art,272.16,1836,7691,1589571.28,0.7845,0.2387
TEC-AC-10004317,"SanDisk Numeric Keypad, USB",Technology,Accessories,272.16,1837,7691,1589843.44,0.7846,0.2389
TEC-PH-10004085,"Apple Audio Dock, with Caller ID",Technology,Phones,271.84,1838,7691,1590115.28,0.7848,0.239
TEC-PH-10004120,AT&T 1080 Phone,Technology,Phones,271.24,1839,7691,1590386.52,0.7849,0.2391
OFF-SU-10001657,"Acme Box Cutter, High Speed",Office Supplies,Supplies,271.02,1840,7691,1590657.54,0.785,0.2392
TEC-PH-10002076,"Samsung Audio Dock, Full Size",Technology,Phones,270.41,1841,7691,1590927.95,0.7852,0.2394
FUR-BO-10000195,"Dania Stackable Bookrack, Pine",Furniture,Bookcases,270.41,1842,7691,1591198.35,0.7853,0.2395
TEC-CO-10002659,"Sharp Fax Machine, Color",Technology,Copiers,270.23,1843,7691,1591468.58,0.7854,0.2396
TEC-PAN-10000577,"Panasonic Inkjet, White",Technology,Machines,270.09,1844,7691,1591738.67,0.7856,0.2398
OFF-AR-10000444,"BIC Highlighters, Blue",Office Supplies,Art,270.06,1845,7691,1592008.74,0.7857,0.2399
OFF-SU-10003234,"Acme Box Cutter, Easy Grip",Office Supplies,Supplies,270.06,1846,7691,1592278.8,0.7858,0.24
TEC-HP -10002095,"HP Copy Machine, Color",Technology,Copiers,269.62,1847,7691,1592548.42,0.786,0.2402
OFF-FEL-10002837,"Fellowes Folders, Single Width",Office Supplies,Storage,269.59,1848,7691,1592818.01,0.7861,0.2403
TEC-PH-10004242,"Apple Speaker Phone, VoIP",Technology,Phones,269.4,1849,7691,1593087.41,0.7862,0.2404
TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines,269.31,1850,7691,1593356.72,0.7864,0.2405
OFF-AR-10001606,"BIC Highlighters, Fluorescent",Office Supplies,Art,269.0,1851,7691,1593625.71,0.7865,0.2407
TEC-MA-10003178,"Okidata Receipt Printer, Wireless",Technology,Machines,268.92,1852,7691,1593894.64,0.7866,0.2408
OFF-AP-10002822,"KitchenAid Toaster, Red",Office Supplies,Appliances,268.84,1853,7691,1594163.48,0.7868,0.2409
OFF-AR-10000319,"Binney & Smith Canvas, Fluorescent",Office Supplies,Art,268.43,1854,7691,1594431.91,0.7869,0.2411
OFF-BI-10001804,"Avery Binder, Recycled",Office Supplies,Binders,268.21,1855,7691,1594700.11,0.787,0.2412
TEC-CO-10000663,"HP Fax Machine, High-Speed",Technology,Copiers,267.93,1856,7691,1594968.04,0.7872,0.2413
FUR-FU-10000620,"Advantus Clock, Black",Furniture,Furnishings,267.84,1857,7691,1595235.88,0.7873,0.2415
FUR-BO-10001585,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases,267.63,1858,7691,1595503.51,0.7874,0.2416
OFF-ST-10003111,"Eldon Trays, Single Width",Office Supplies,Storage,267.36,1859,7691,1595770.87,0.7876,0.2417
FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,267.3,1860,7691,1596038.18,0.7877,0.2418
FUR-TA-10004680,"Lesro Wood Table, Fully Assembled",Furniture,Tables,267.03,1861,7691,1596305.21,0.7878,0.242
FUR-BO-10003688,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,267.02,1862,7691,1596572.23,0.788,0.2421
OFF-FEL-10002158,"Fellowes Folders, Blue",Office Supplies,Storage,266.64,1863,7691,1596838.87,0.7881,0.2422
OFF-SU-10001633,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,266.4,1864,7691,1597105.27,0.7882,0.2424
FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,266.07,1865,7691,1597371.34,0.7884,0.2425
OFF-AP-10003834,"KitchenAid Stove, Red",Office Supplies,Appliances,266.04,1866,7691,1597637.38,0.7885,0.2426
TEC-NOK-10004278,"Nokia Signal Booster, Full Size",Technology,Phones,265.73,1867,7691,1597903.11,0.7886,0.2428
OFF-SU-10001618,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies,264.86,1868,7691,1598167.98,0.7887,0.2429
FUR-TA-10004531,"Chromcraft Coffee Table, Rectangular",Furniture,Tables,264.66,1869,7691,1598432.64,0.7889,0.243
OFF-ST-10001290,"Rogers Shelving, Single Width",Office Supplies,Storage,264.56,1870,7691,1598697.19,0.789,0.2431
OFF-AP-10003473,"Hoover Coffee Grinder, Black",Office Supplies,Appliances,264.42,1871,7691,1598961.61,0.7891,0.2433
OFF-FEL-10003848,"Fellowes Trays, Industrial",Office Supplies,Storage,264.12,1872,7691,1599225.74,0.7893,0.2434
